NFORM,CLANGUE,XLIB,DCREATION,DMAJ,XUSER,UPDATED_BY,MODULE_MF,SIGN_MF
PRGTI02,2,EXCEPT. GROUP SECURITY TYPE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFxcxqxfcz7wfddf4ahwic3c9krzjx
PRGTI02,4,EXCEPT. GROUP SECURITY TYPE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFxcxqxfcz7wfddf4ahwic3c9krzjx
PRGTI02,5,EXCEPT. GROUP SECURITY TYPE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFxcxqxfcz7wfddf4ahwic3c9krzjx
PRIMP01,1,PARAMETERS PRINT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFmo0o6q4h3tpe78k11jb81ei82jki
PRIMP01,2,PARAMETERS PRINT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFmo0o6q4h3tpe78k11jb81ei82jki
PRIMP01,4,PARAMETERS PRINT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFmo0o6q4h3tpe78k11jb81ei82jki
PRIMP01,5,PARAMETERS PRINT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFmo0o6q4h3tpe78k11jb81ei82jki
PRLDR07,1,LOG REPORT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFmebzxbngk6evg5tz6zha405wbv1x
PRLDR07,3,LOG REPORT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFmebzxbngk6evg5tz6zha405wbv1x
PRLDR07,4,LOG REPORT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFmebzxbngk6evg5tz6zha405wbv1x
PRMKT01,1,MARKET,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF9jmaq7zedzqooa6szqjapgo6siqp
PRMKT01,2,MARKET,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF9jmaq7zedzqooa6szqjapgo6siqp
PRMKT01,3,MARKET,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF9jmaq7zedzqooa6szqjapgo6siqp
PRMKT01,5,MARKET,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF9jmaq7zedzqooa6szqjapgo6siqp
PROPT00,1,OPTIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFhmnrmgetbxhmawjjn97fyjukzdml
PROPT00,3,OPTIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFhmnrmgetbxhmawjjn97fyjukzdml
PROPT00,4,OPTIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFhmnrmgetbxhmawjjn97fyjukzdml
PROPT00,5,OPTIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFhmnrmgetbxhmawjjn97fyjukzdml
PROPT01,1,OPTION DESCRIPTIVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFs0mn38zwqsq16345ck0h2fznhi1t
PROPT01,2,OPTION DESCRIPTIVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFs0mn38zwqsq16345ck0h2fznhi1t
PROPT01,3,OPTION DESCRIPTIVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFs0mn38zwqsq16345ck0h2fznhi1t
PROPT01,4,OPTION DESCRIPTIVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFs0mn38zwqsq16345ck0h2fznhi1t
PROPT01,5,OPTION DESCRIPTIVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFs0mn38zwqsq16345ck0h2fznhi1t
PRPAR01,1,PARAMETERS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF98a19me98f5ukuenem60johx01y4
PRPAR01,2,PARAMETERS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF98a19me98f5ukuenem60johx01y4
PRPAR01,3,PARAMETERS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF98a19me98f5ukuenem60johx01y4
PRPAR01,4,PARAMETERS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF98a19me98f5ukuenem60johx01y4
PRPAR01,5,PARAMETERS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF98a19me98f5ukuenem60johx01y4
PRPRI01,1,INJECT PRICES - RETRIEVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFj583wctjvkkhm3xam7wnh5nf6yyu
PRPRI01,2,INJECT PRICES - RETRIEVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFj583wctjvkkhm3xam7wnh5nf6yyu
PRPRI01,3,INJECT PRICES - RETRIEVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFj583wctjvkkhm3xam7wnh5nf6yyu
PRPRI01,5,INJECT PRICES - RETRIEVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFj583wctjvkkhm3xam7wnh5nf6yyu
PRPRI02,1,COMPUTED FUNDS BY PRICING,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF80x6aickkffqjyznxoonjgtw7mdc
PRPRI02,2,COMPUTED FUNDS BY PRICING,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF80x6aickkffqjyznxoonjgtw7mdc
PRPRI02,4,COMPUTED FUNDS BY PRICING,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF80x6aickkffqjyznxoonjgtw7mdc
PRPRI02,5,COMPUTED FUNDS BY PRICING,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF80x6aickkffqjyznxoonjgtw7mdc
PRPRI03,1,TREATMENTS HISTORICAL,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF66eh26kyr15uso4lqdoty49kh0xm
PRPRI03,3,TREATMENTS HISTORICAL,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF66eh26kyr15uso4lqdoty49kh0xm
PRPRI03,4,TREATMENTS HISTORICAL,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF66eh26kyr15uso4lqdoty49kh0xm
PRPRI03,5,TREATMENTS HISTORICAL,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF66eh26kyr15uso4lqdoty49kh0xm
PRQUA01,2,IDENTIFICATION QUALITY CODE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF0ojzllcgcdrnw3adn2viiohbwmy4
PRQUA01,3,IDENTIFICATION QUALITY CODE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF0ojzllcgcdrnw3adn2viiohbwmy4
PRQUA01,4,IDENTIFICATION QUALITY CODE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF0ojzllcgcdrnw3adn2viiohbwmy4
PRQUA01,5,IDENTIFICATION QUALITY CODE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF0ojzllcgcdrnw3adn2viiohbwmy4
PRSEC00,1,SECURITIES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFovtxuy60ja9ukhsr59h9srgb2i3w
PRSEC00,2,SECURITIES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFovtxuy60ja9ukhsr59h9srgb2i3w
PRSEC00,3,SECURITIES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFovtxuy60ja9ukhsr59h9srgb2i3w
PRSEC00,4,SECURITIES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFovtxuy60ja9ukhsr59h9srgb2i3w
PRSEC00,5,SECURITIES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFovtxuy60ja9ukhsr59h9srgb2i3w
PRSEC01,1,SECURITY DESCRIPTIVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFdds9o9nebkem9n8qguogxrxldnfc
PRSEC01,2,SECURITY DESCRIPTIVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFdds9o9nebkem9n8qguogxrxldnfc
PRSEC01,3,SECURITY DESCRIPTIVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFdds9o9nebkem9n8qguogxrxldnfc
PRSEC01,4,SECURITY DESCRIPTIVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFdds9o9nebkem9n8qguogxrxldnfc
PRSEC01,5,SECURITY DESCRIPTIVE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFdds9o9nebkem9n8qguogxrxldnfc
PRSEL01,1,REQUEST FILES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFhyp6mvtm9xkkywjovrdu4pz4ukx0
PRSEL01,2,REQUEST FILES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFhyp6mvtm9xkkywjovrdu4pz4ukx0
PRSEL01,3,REQUEST FILES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFhyp6mvtm9xkkywjovrdu4pz4ukx0
PRSEL01,4,REQUEST FILES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFhyp6mvtm9xkkywjovrdu4pz4ukx0
PRSEL01,5,REQUEST FILES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MFhyp6mvtm9xkkywjovrdu4pz4ukx0
PRSEL02,2,MANUAL REQUEST FILES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF5ag66v67vn96cxu3idr81uidgq97
PRSEL02,3,MANUAL REQUEST FILES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF5ag66v67vn96cxu3idr81uidgq97
PRSEL02,4,MANUAL REQUEST FILES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF5ag66v67vn96cxu3idr81uidgq97
PRSES01,1,SESSIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF479lu88ar2t2d1opntijcfkec08e
PRSES01,2,SESSIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF479lu88ar2t2d1opntijcfkec08e
PRSES01,3,SESSIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF479lu88ar2t2d1opntijcfkec08e
PRSES01,5,SESSIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF479lu88ar2t2d1opntijcfkec08e
PRSTL01,1,STAILED PRICES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF9ypgwltojxku6wry555qeyi78cfu
PRSTL01,2,STAILED PRICES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF9ypgwltojxku6wry555qeyi78cfu
PRSTL01,4,STAILED PRICES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF9ypgwltojxku6wry555qeyi78cfu
PRSTL01,5,STAILED PRICES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,PRMO,MF9ypgwltojxku6wry555qeyi78cfu
FDCDR01,5,CANADIAN REPORT PARAMETERS,Oct-23-2010 ,Oct-23-2010 ,AMS,MANINTF,CNMO,
FDSER03,4,STATEMENT OF CHANGE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFe19lc48294bw7zg3bcw71sjz2tzj
FDSER03,5,STATEMENT OF CHANGE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFe19lc48294bw7zg3bcw71sjz2tzj
FDSLO01,1,SWIFT MESSAGE LOG,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFk5rlm1mchk7y8r3a2jg651wvnebq
FDSLO01,3,SWIFT MESSAGE LOG,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFk5rlm1mchk7y8r3a2jg651wvnebq
FDSLO01,4,SWIFT MESSAGE LOG,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFk5rlm1mchk7y8r3a2jg651wvnebq
FDSLO01,5,SWIFT MESSAGE LOG,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFk5rlm1mchk7y8r3a2jg651wvnebq
FDSPC01,1,STALE DAYS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFdwhozzc0z3fbq07wohiuthwhr0ke
FDSPC01,3,STALE DAYS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFdwhozzc0z3fbq07wohiuthwhr0ke
FDSPC01,4,STALE DAYS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFdwhozzc0z3fbq07wohiuthwhr0ke
FDSPC01,5,STALE DAYS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFdwhozzc0z3fbq07wohiuthwhr0ke
FDSPL01,2,LIST OF SPLIT/REVERSE SPLIT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFjjmrevskeivqixob4mlov2bajw7a
FDSPL01,3,LIST OF SPLIT/REVERSE SPLIT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFjjmrevskeivqixob4mlov2bajw7a
FDSPL01,4,LIST OF SPLIT/REVERSE SPLIT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFjjmrevskeivqixob4mlov2bajw7a
FDSPL02,1,SPLIT / REVERSE SPLIT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF92tts1ege0tcz3t10gi9bhdxseh8
FDSPL02,2,SPLIT / REVERSE SPLIT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF92tts1ege0tcz3t10gi9bhdxseh8
FDSPL02,3,SPLIT / REVERSE SPLIT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF92tts1ege0tcz3t10gi9bhdxseh8
FDSPL02,5,SPLIT / REVERSE SPLIT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF92tts1ege0tcz3t10gi9bhdxseh8
FDSWI01,1,LISTE DES IRS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFtewch0g4e5j3yooiu1066qnt7ofa
FDSWI01,2,LIST OF IRS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFtewch0g4e5j3yooiu1066qnt7ofa
FDSWI01,4,LIST OF IRS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFtewch0g4e5j3yooiu1066qnt7ofa
FDSWI01,5,LIST OF IRS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFtewch0g4e5j3yooiu1066qnt7ofa
FDSWI02,1,SWAP DE TAUX D INTERETS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF5hh5c3es1btwf6wf3xtv9twbyrt5
FDSWI02,3,IRS TRANSACTION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF5hh5c3es1btwf6wf3xtv9twbyrt5
FDSWI02,4,IRS TRANSACTION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF5hh5c3es1btwf6wf3xtv9twbyrt5
FDSWI02,5,IRS TRANSACTION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF5hh5c3es1btwf6wf3xtv9twbyrt5
FDSWI03,1,LISTE DES PAYMENTS SWAP,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFuo9yxn7oufahjqpoyos4vzeqqyxv
FDSWI03,2,SWAP INTEREST PAYMENT LIST,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFuo9yxn7oufahjqpoyos4vzeqqyxv
FDSWI03,3,SWAP INTEREST PAYMENT LIST,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFuo9yxn7oufahjqpoyos4vzeqqyxv
FDSWI03,4,SWAP INTEREST PAYMENT LIST,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFuo9yxn7oufahjqpoyos4vzeqqyxv
FDSWI03,5,SWAP INTEREST PAYMENT LIST,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFuo9yxn7oufahjqpoyos4vzeqqyxv
FDSWI04,1,PAYEMENT DES SWAP D INTERETS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFf8mbxeo4ajr9n78u9ikzp3stsnvt
FDSWI04,2,SWAP INTEREST PAYMENT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFf8mbxeo4ajr9n78u9ikzp3stsnvt
FDSWI04,3,SWAP INTEREST PAYMENT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFf8mbxeo4ajr9n78u9ikzp3stsnvt
FDSWI04,4,SWAP INTEREST PAYMENT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFf8mbxeo4ajr9n78u9ikzp3stsnvt
FDSWI04,5,SWAP INTEREST PAYMENT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFf8mbxeo4ajr9n78u9ikzp3stsnvt
FDSWI05,1,IRS MATURITY,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFvejaf8cfoqrnpt9ongu03z3yzxvy
FDSWI05,3,IRS MATURITY,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFvejaf8cfoqrnpt9ongu03z3yzxvy
FDSWI05,4,IRS MATURITY,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFvejaf8cfoqrnpt9ongu03z3yzxvy
FDSWIO,1,TEST DRIVER FOR SWIFTIO,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFs2ukr7djal9yefqmhb84uu5u9xsj
FDSWIO,2,TEST DRIVER FOR SWIFTIO,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFs2ukr7djal9yefqmhb84uu5u9xsj
FDSWIO,3,TEST DRIVER FOR SWIFTIO,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFs2ukr7djal9yefqmhb84uu5u9xsj
FDSWIO,5,TEST DRIVER FOR SWIFTIO,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFs2ukr7djal9yefqmhb84uu5u9xsj
FDTAU01,1,DEFINITION DES TYPES DE TAUX,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFv4q350csihfhuns2n75e31g6880x
FDTAU01,2,INT.RATE TYPE DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFv4q350csihfhuns2n75e31g6880x
FDTAU01,4,INT-RATE TYPE DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFv4q350csihfhuns2n75e31g6880x
FDTAU01,5,INT-RATE TYPE DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFv4q350csihfhuns2n75e31g6880x
FDTAU02,1,TAUX D INTERETS A TERME,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFlnp5qguxh9fvjc8kidtfo5z8nepe
FDTAU02,3,FOWARD INTEREST S RATE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFlnp5qguxh9fvjc8kidtfo5z8nepe
FDTAU02,4,FOWARD INTEREST S RATE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFlnp5qguxh9fvjc8kidtfo5z8nepe
FDTAU02,5,FOWARD INTEREST S RATE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFlnp5qguxh9fvjc8kidtfo5z8nepe
FDTAX01,1,TAXATION DES TITRES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFo2fjrkejm1z3kggf4amvueab7inm
FDTAX01,2,SECURITIES TAXATION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFo2fjrkejm1z3kggf4amvueab7inm
FDTAX01,3,SECURITIES TAXATION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFo2fjrkejm1z3kggf4amvueab7inm
FDTAX01,4,SECURITIES TAXATION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFo2fjrkejm1z3kggf4amvueab7inm
FDTAX01,5,SECURITIES TAXATION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFo2fjrkejm1z3kggf4amvueab7inm
FDCMA01,1,MULTIPLE DEBIT/CREDITS,Oct-25-2005 ,Oct-25-2005 ,AMS,MANINTF,ITMO,
FDCMA02,1,MULTIPLE DEBIT/CREDITS,Oct-25-2005 ,Oct-25-2005 ,AMS,MANINTF,ITMO,
FDCMA01,2,MULTIPLE DEBIT/CREDITS,Oct-25-2005 ,Oct-25-2005 ,AMS,MANINTF,ITMO,
FDCMA02,2,MULTIPLE DEBIT/CREDITS,Oct-25-2005 ,Oct-25-2005 ,AMS,MANINTF,ITMO,
FDCMA01,3,MULTIPLE DEBIT/CREDITS,Oct-25-2005 ,Oct-25-2005 ,AMS,MANINTF,ITMO,
FDCMA02,3,MULTIPLE DEBIT/CREDITS,Oct-25-2005 ,Oct-25-2005 ,AMS,MANINTF,ITMO,
FDCMA01,4,MULTIPLE DEBIT/CREDITS,Oct-25-2005 ,Oct-25-2005 ,AMS,MANINTF,ITMO,
FDCMA02,4,MULTIPLE DEBIT/CREDITS,Oct-25-2005 ,Oct-25-2005 ,AMS,MANINTF,ITMO,
FDCMA01,5,MULTIPLE DEBIT/CREDITS,Oct-25-2005 ,Oct-25-2005 ,AMS,MANINTF,ITMO,
FDCMA02,5,MULTIPLE DEBIT/CREDITS,Oct-25-2005 ,Oct-25-2005 ,AMS,MANINTF,ITMO,
FDTAX04,1,MUST BE DEFINED,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFad4km9asbudallujksce1ljx2hdc
FDTAX04,3,MUST BE DEFINED,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFad4km9asbudallujksce1ljx2hdc
FDTAX04,5,MUST BE DEFINED,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFad4km9asbudallujksce1ljx2hdc
FDTBD01,1,TRANSFER OF DEPOSITORY,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFhgqyzkmr4g7377pk5487p63omvtp
FDTBD01,2,TRANSFER OF DEPOSITORY,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFhgqyzkmr4g7377pk5487p63omvtp
FDTBD01,4,TRANSFER OF DEPOSITORY,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFhgqyzkmr4g7377pk5487p63omvtp
FDTBD01,5,TRANSFER OF DEPOSITORY,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFhgqyzkmr4g7377pk5487p63omvtp
FDTCC01,1,PARAMETRAGE DES COMPTES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFr8hxwmc5wgf8edetx43a2dp0svq5
FDTCC01,3,ACCOUNTS PARAMETERS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFr8hxwmc5wgf8edetx43a2dp0svq5
FDTCC01,4,ACCOUNTS PARAMETERS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFr8hxwmc5wgf8edetx43a2dp0svq5
FDTCC01,5,ACCOUNTS PARAMETERS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFr8hxwmc5wgf8edetx43a2dp0svq5
FDTCC02,2,OPERAT. CODES TAXES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF16ya5nudrw9p1bfeeru6htja6m0v
FDTCC02,3,OPERAT. CODES TAXES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF16ya5nudrw9p1bfeeru6htja6m0v
FDTCC02,4,OPERAT. CODES TAXES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF16ya5nudrw9p1bfeeru6htja6m0v
FDCOR08,4,CORRESPONDENT CUSTODIAN,Apr-26-2005 ,Apr-26-2005 ,AMS,MANINTF,STDM,MF90qdftoa1d3zbvroi9v14w29h08x
FDCOR12,1,CORRESPONDENT MGT. COMPANY,Apr-26-2005 ,Apr-26-2005 ,AMS,MANINTF,STDM,MFzan9y2na96zqllx145yj600fpvtg
FDSWN03,5,DECISION TO SWING,,Nov-08-2005 ,,MANINTF,SPMO,
FDTCC03,1,OPERATION CODE DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFs5e235shsj7nym46i3xiqa17bpx4
FDTCC03,2,OPERATION CODE DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFs5e235shsj7nym46i3xiqa17bpx4
FDTCC03,3,OPERATION CODE DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFs5e235shsj7nym46i3xiqa17bpx4
FDTCC03,4,OPERATION CODE DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFs5e235shsj7nym46i3xiqa17bpx4
FDTCC03,5,OPERATION CODE DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFs5e235shsj7nym46i3xiqa17bpx4
FDTCP01,1,DEFINITION DES COMPTES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFbm6qftqlkibjfxt0oy2kesnrqmaf
FDTCP01,2,ACCOUNT DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFbm6qftqlkibjfxt0oy2kesnrqmaf
FDTCP01,3,ACCOUNT DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFbm6qftqlkibjfxt0oy2kesnrqmaf
FDTCP01,4,ACCOUNT DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFbm6qftqlkibjfxt0oy2kesnrqmaf
FDTCP01,5,ACCOUNT DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFbm6qftqlkibjfxt0oy2kesnrqmaf
FDTCP02,1,MUST BE DEFINED,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFv9m50u40dd7ckjoxp644tcoelwzd
FDTCP02,2,MUST BE DEFINED,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFv9m50u40dd7ckjoxp644tcoelwzd
FDTCP02,3,MUST BE DEFINED,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFv9m50u40dd7ckjoxp644tcoelwzd
FDTCP02,4,MUST BE DEFINED,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFv9m50u40dd7ckjoxp644tcoelwzd
